order_id,order_name,order_status,order_country,delivery_cost,product_code,product_name,product_price,qt,delivery
1946,YP2366-1,Completed,Guam,63.3,13407-46010,"Damper Sub-Assy, Crankshaft",275.19,1,Japan Post
3024,YP1137-3,Сanceled,Australia,55.63,90119-10216,Bolt (For Control Shaft Cover),2.06,1,Japan Post
1717,YP996-2,Completed,Norway,35.7,90159-60431,"Screw, No.1",0.99,2,Japan Post
537,YP583-2,Сanceled,Australia,53.14,62211-35050-B0,"Garnish, Front Pillar, Rh",34.23,1,DHL Express
1531,YP1806-2,Awaiting payment,Great Britain,154.07,48069-B1010,"Arm Sub-Assy, Front Suspension, Lower No.1 Lh",83.24,1,Japan Post
1863,YP2262-1,Completed,Canada,32.58,90560-68002,Spacer (For Transmission Coupling),2.9699999999999998,1,Japan Post
1471,YP1742-1,Сanceled,Philippines,88.03,867B0-50051,"Camera Assy, Television",629.59,1,FedEx Priority
1698,YP2036-1,Paid,Israel,78.05,88890-1JA0A,Hook Assy-Belt,5.55,1,Express Mail Service
1381,YP1686-1,Сanceled,Great Britain,48.25,75321-10380,"Plate, Radiator Grille Or Front Panel Name",26.5,1,FedEx Priority
485,YP536-1,Сanceled,New Zealand,45.21,61261-89109,"Channel, Roof Drip, Rh",38.1,1,DHL Express
2264,YP2765-1,Completed,Saudi Arabia,20.24,90084-94001,"Nut, Hub (For Axle)",2.67,1,GULF Express
2201,YP2682-1,Paid,United States,38.27,13568-69066,"Belt, Timing",84.31,1,FedEx Priority
1184,YP626-2,Completed,Bermuda,64.98,90467-05090-B1,Clip(For Front Bumper Retainer),1.17,6,FedEx Priority
2322,YP2853-1,Paid,Sweden,185.72,MU340019,"Screw,Fuel Tank",2.49,2,FedEx Priority
1867,YP2268-1,Сanceled,United Arab Emirates,29.44,81560-60040,"Lamp Assy, Rear Combination, Lh",111.62,1,FedEx Priority
1332,YP1620-1,Completed,Lithuania,33.8,90119-06391,New Genuine Part,0.94,1,Express Mail Service
1286,YP1561-1,Awaiting payment,Great Britain,43.26,G9242-58020,"Cable, Main Battery, No.2",32.92,1,FedEx Priority
1756,YP2109-1,Сanceled,Switzerland,2820.38,90467-07157-01,Clip (For Roof Side Trim Garnish),2.9699999999999998,1,DHL Express
1979,YP2405-1,Paid,Argentina,32.22,90163-04003-00,"Screw, Tapping",1.5699999999999998,1,Express Mail Service
1076,YP1284-1,Completed,United Arab Emirates,166.41,48609-60090,"Support Sub-Assy, Front Suspension, Rh",27.75,1,FedEx Priority
2999,YP1097-2,Сanceled,United States,279.23,36110-35321,Transfer Assy,2636.68,1,FedEx Priority
2098,YP2554-1,Completed,Canada,23.39,90341-16013,"Plug, Straight Screw W/Head(For Shift & Select Lever Shaft)",3.31,1,FedEx Priority
2582,YP3172-1,Сanceled,Kenya,170.28,90461-10836,New Genuine Part,2.58,1,DHL Express
699,YP785-1,Awaiting payment,United States,33.57,2761A008,"Shaft,A/T Input",219.83,1,FedEx Priority
361,YP398-1,Сanceled,United States,25.57,85221-60020,"Arm Assy, Windshield Wiper",41.15,1,FedEx Priority
3009,YP563-6,Paid,United States,51.76,87931-10850,"Outer Mirror, Rh",33.87,1,FedEx Priority
3075,YP3843-1,Awaiting payment,Great Britain,26.26,47782-42010,"Cover, Disc Brake Dust, Front Lh",26.19,1,FedEx Priority
2469,YP3059-1,Сanceled,United States,53.91,09150-35020,"Wrench, Hub Nut Box",16.14,1,FedEx Priority
3056,YP3809-3,Сanceled,Israel,30.23,93306-00426-00,Bearing,10.51,1,FedEx Priority
3095,YP3871-1,Awaiting payment,Bahrain,194.55,MU670026,"Plug,Body",3.09,1,DHL Express
535,YP584-1,Awaiting payment,Australia,34.69,65790-0K010,"Lock Assy, Tail Gate, Lh",20.28,1,DHL Express
1266,YP830-3,Сanceled,Australia,106.86,52711-60020,"Moulding, Front Bumper",62.25,1,DHL Express
2714,YP2107-4,Paid,Australia,33.88,90467-37001,"Clamp Or Clip, Hose(For Radiator Inlet)",5.15,1,DHL Express
151,YP151-1,Completed,Germany,38.6,87910-0KD11,"Mirror Assy, Outer Rear View, Rh",217.25,1,EMS Express
1204,YP689-2,Completed,Spain,62.51,52107-90A00,"Extension, Rear Bumper, Lh",120.76,1,FedEx Priority
352,YP384-1,Сanceled,United States,261.82,48071-20080,"Support Sub-Assy, Rear Suspension, Rh",99.66,1,FedEx Priority
1990,YP2304-2,Awaiting payment,Sri Lanka,36.81,5PA-11631-10-A0,Piston (Std),72.59,1,Japan Post
2540,YP3127-1,Completed,Qatar,18.04,90480-T0006,Grommet(For Hood Support Rod),2.02,1,GULF Express
1952,YP2339-2,Awaiting payment,Norway,90.11,1110C479,"Ring Set,Piston",43.38,3,FedEx Priority
2593,YP3182-1,Paid,Spain,46.82,63491-60041,"Cover, Roof Rack Leg, Front Rh",48.96,1,DHL Express
2583,YP3173-1,Сanceled,Australia,130.09,40315-66E00,Cap-Road Wheel,27.48,1,DHL Express
2098,YP2554-1,Completed,Canada,23.39,90341-18006,"Plug Sub-Assy, Drain(Mtm)",2.81,1,FedEx Priority
991,YP466-3,Completed,Canada,23.31,53452-90351,"Holder, Hood Stay",2.34,2,Japan Post
2920,YP3631-2,Awaiting payment,Colombia,57.49,94568-H3112-00,Chain (Did520Vf 112Le),162.58,1,FedEx Priority
2070,YP2516-1,Сanceled,Saudi Arabia,72.08,48510-59055,"Absorber Assy, Shock, Front Rh",108.32,3,FedEx Priority
1309,YP1592-1,Paid,Australia,35.7,52535-52012,"Retainer, Front Bumper Side, Rh",22.86,1,Japan Post
3034,YP3791-1,Completed,Saudi Arabia,19.52,28351-89901,Condensor-Ignit,7.29,2,International Standard Parcel
2782,YP2881-2,Awaiting payment,Netherlands,562.45,61631-60111,"Panel, Quarter Wheel House, Outer Rh",165.73,1,DHL Express
381,YP417-1,Сanceled,Switzerland,29.14,B4C-26111-00-00,ﾊﾝﾄﾞﾙﾊﾞ-,69.58,1,FedEx Priority
429,YP473-1,Сanceled,Brazil,37.25,83320-49055,"Gage Assy, Fuel Sender",85.59,1,FedEx Priority
2280,YP2787-1,Сanceled,Australia,32.47,08510-62523,Screw-Tapping,1.94,1,DHL Express
1367,YP1671-1,Paid,Ghana,124.64,48635-26080,"Bush, Upper Arm",19.11,2,FedEx Priority
166,YP164-2,Completed,Great Britain,30.9,90119-06352,New Genuine Part,1.29,12,FedEx Priority
1842,YP2228-1,Completed,New Zealand,70.86,89425-26201,"Sensor, Exhaust Gas Temperature, No.3",170.37,1,Japan Post
2650,YP3260-1,Сanceled,Spain,115.3,81554-90A12,"Gasket, Rear Combination Lamp Body, No.1 Rh",16.81,1,FedEx Priority
162,YP165-1,Сanceled,Great Britain,110.17,90561-07022,New Genuine Part,0.47,1,FedEx Priority
2732,YP3172-2,Сanceled,Kenya,177.65,91671-80816,Bolt (For Transmission Control Cable Bracket),1.2,1,Japan Post
1220,YP1475-2,Сanceled,Netherlands,36.42,71511-1A080,"Pad, Front Seat Cushion, Rh(For Separate Type)",144.21,1,FedEx Priority
540,YP586-1,Сanceled,United States,45.15,75396-17010,"Clip, Outside Moulding, No.2",5.51,5,FedEx Priority
2541,YP2848-1,Paid,Japan,16.19,69277-89104-B2,"Bezel, Door Inside Handle",6.53,2,Japan Post
1130,YP1342-1,Completed,Sweden,24.41,47275-26010,"Gasket, Brake Master Cylinder",2.34,1,FedEx Priority
2511,YP3098-1,Сanceled,Saudi Arabia,28.06,93102-12106-00,Oil Seal (Sd 12-22-5 Hs),3.6,1,Japan Post
1123,YP582-4,Completed,Australia,73.89,90179-14062,Nut (For Steering Knuckle Rh),1.29,2,DHL Express
1117,YP582-3,Сanceled,Australia,34.66,90171-16050,"Nut, Castle (For Front Lower Ball Joint Setting)",1.88,2,Japan Post
2363,YP2916-1,Completed,Australia,28.4,85710-0K190,"Motor Assy, Power Window Regulator, Rh",253.83,1,Japan Post
2863,YP1972-1,Paid,Kuwait,99.96,48475-60020,"Plate, Distance(For Front)",27.92,2,FedEx Priority
254,YP281-2,Awaiting payment,Saudi Arabia,99.09,43310-09015,"Joint Assy, Front Upper Ball, Rh",33.3,2,Japan Post
1206,YP656-2,Awaiting payment,Lithuania,39.15,76180-35031-C1,"Bulge, Hood",157.22,1,Express Mail Service
2143,YP2607-1,Paid,France,27.08,93330-16012,New Genuine Part,1.9,1,FedEx Priority
77,YP75-1,Сanceled,United States,25.57,81621-32051,"Lens, Parking & Clearance Lamp, Lh",92.62,1,FedEx Priority
1113,YP1321-1,Сanceled,Australia,167.36,48510-22120,"Absorber Assy, Shock, Front Rh",377.52,1,DHL Express
2482,YP1278-2,Awaiting payment,Philippines,25.54,SU003-01505,"Retainer, Front Bumper Side, Rh",6.7,1,FedEx Priority
473,YP526-1,Awaiting payment,French Polynesia,592.74,52711-42110-B2,"Moulding, Front Bumper",68.59,1,FedEx Priority
2109,YP2346-4,Completed,Australia,58.1,90119-08A06,New Genuine Part,2.11,1,DHL Express
2072,YP2464-1,Сanceled,Australia,96.37,16810-C8700,Timer-Automatic,791.75,1,FedEx Priority
1283,YP709-2,Сanceled,Australia,35.7,81730-20191,"Lamp Assy, Side Turn Signal, Rh",28.14,2,Japan Post
465,YP519-1,Awaiting payment,Senegal,54.9,77020-42240,"Tube Assy, Fuel Suction W/Pump & Gage",419.73,1,FedEx Priority
2790,YP3437-1,Сanceled,Oman,28.04,58804-33130-E0,"Panel, Console, Upper",144.33,1,Japan Post
721,YP811-1,Сanceled,Iceland,48.73,52202-35080,"Cushiion Sub-Assy, Cab Mounting, No.1 Lower",9.07,2,FedEx Priority
971,YP1126-1,Awaiting payment,Australia,34.69,16577-61130,"Pipe, Radiator, No.7",38.57,1,DHL Express
2582,YP3172-1,Сanceled,Kenya,170.28,33504-12580-C1,"Knob Sub-Assy, Shift Lever",56.84,1,DHL Express
469,YP246-3,Paid,Ireland,24.41,894A0-60011,"Sensor Assy, Particulate Matter",428.67,1,FedEx Priority
2650,YP3260-1,Сanceled,Spain,115.3,52111-90A02,"Bar, Front Bumper",478.38,1,FedEx Priority
2482,YP1278-2,Awaiting payment,Philippines,25.54,SU003-01498,"Support, Front Bumper Side, No.2 Rh",5.32,1,FedEx Priority
2599,YP1788-4,Сanceled,Israel,21.09,13011-31210,"Ring Set, Piston",186.53,1,FedEx Priority
650,YP731-2,Paid,Australia,78.9,71910-60500-B2,"Headrest Assy, Front Seat",85.47,1,Express Mail Service
1506,YP1784-1,Completed,Fiji,35.7,68T-44113-01-00,"カムプレート,ハンドル",28.09,1,Japan Post
1412,YP1711-1,Awaiting payment,United States,2291.2,52612-42040,"Absorber, Front Bumper Energy, Lh",20.05,1,FedEx Priority
1466,YP1736-1,Awaiting payment,Denmark,54.02,11304-46091,"Cover, Sub-Assy, Timing Belt, No.3",59.79,1,Japan Post
1807,YP2148-5,Сanceled,Saudi Arabia,43.5,16405-90A00,"Cap Sub-Assy, Reserve Tank",21,1,FedEx Priority
695,YP621-4,Сanceled,United States,78.61,90520-35036,"Ring, Shaft Snap (For Clutch Hub No.2 Setting)",0.94,1,FedEx Priority
1737,YP2081-2,Сanceled,United States,36.05,33511-22160,"Shaft, Control (For Floor Shift)",8.59,1,FedEx Priority
1191,YP1432-1,Сanceled,United States,36.05,53701-17900,"Apron Sub-Assy, Front Fender, Rh",139.52,1,FedEx Priority
2425,YP2992-1,Сanceled,Saudi Arabia,0,87380-01J01,Fin-Cush A/S,37.52,1,Japan Post
299,YP54-1,Сanceled,United States,25.57,68190-90A00,"Weatherstrip Assy, Rear Door Glass, Inner",21.81,1,FedEx Priority
684,YP686-4,Сanceled,Australia,34.66,81124-89101,"Plate, Headlamp",2.11,1,Japan Post
2052,YP2497-1,Сanceled,Canada,25.64,89571-34070,"Computer, Fuel Pump Control",133.99,1,FedEx Priority
3046,YP3809-1,Сanceled,Israel,28.5,93306-00431-00,Bearing,18.96,1,FedEx Priority
1890,YP2306-1,Сanceled,Lithuania,29.44,84921-30020-13,"Knob, Power Seat Switch",22.57,1,FedEx Priority
2720,YP3347-1,Completed,Montenegro,24.01,67C-45251-00-00,Anode,13.75,1,FedEx Priority
1411,YP1713-1,Awaiting payment,United States,29.13,90468-12005,Clip (For Mtm Speedometer Shaft Sleeve),0.94,1,FedEx Priority
2290,YP2802-1,Awaiting payment,Iceland,24.06,90179-08150,NUT,1.33,4,FedEx Priority
851,YP978-2,Сanceled,China,28.22,75712-68021,"Moulding, Front Door Belt, Lh",23.45,1,FedEx Priority
1025,YP1198-1,Сanceled,United States,28.84,65600-04902,"Panel Assy, Rear Body Side, Lh",447.86,1,FedEx Priority
2439,YP3010-1,Completed,Italy,24.27,33531-14010,"Boot, Dust (For Control Shift Lever)",37.65,1,FedEx Priority
2115,YP2573-2,Completed,Australia,47.72,48061-35011,"Bush, Lower Arm",55.23,2,Japan Post
1780,YP2163-1,Completed,United States,42.49,75314-17010,"Emblem, Front Bumper",25.92,1,FedEx Priority
1998,YP2397-3,Сanceled,United States,36.41,90430-08009,Gasket(For Fuel Pipe),1.75,3,FedEx Priority
162,YP165-1,Сanceled,Great Britain,110.17,91511-B0616,New Genuine Part,0.7,1,FedEx Priority
2122,YP2581-1,Awaiting payment,Portugal,24.64,28930-AX600,Nozzle Washer,14.43,1,FedEx Priority
2545,YP3132-2,Сanceled,Japan,30.8,23731-AL61E,Sensor A-Crank,89.86,1,DHL Express
2399,YP2964-1,Awaiting payment,Canada,78.15,48067-29105,"Arm Sub-Assy, Front Suspension, Upper Lh",253.77,1,FedEx Priority
383,YP418-1,Сanceled,Australia,34.69,44774-60120,"Hose, Union To Connector Tube",21.81,1,DHL Express
260,YP286-1,Completed,United States,27.7,81481-33110,"Cover, Fog Lamp, Rh",33.06,1,FedEx Priority
3015,YP2157-5,Paid,Australia,84.9,90387-08069,Coller (For Transfer Shift Lever),1.71,1,FedEx Priority
1788,YP2148-2,Сanceled,Saudi Arabia,43.5,69555-20010,"Cover Sub-Assy, Key",11.58,1,FedEx Priority
1756,YP2109-1,Сanceled,Switzerland,2820.38,53381-14130,"Seal, Hood To Radiator Support",42.35,1,DHL Express
166,YP164-2,Completed,Great Britain,30.9,90119-06612,New Genuine Part,0.82,4,FedEx Priority
1801,YP2174-2,Сanceled,United States,34.62,90564-A0076,Shim(For Rear Differential Side Gear Thrust),3.54,1,FedEx Priority
2669,YP3285-1,Сanceled,Norway,26.21,17173-54011,"Gasket, Exhaust Manifold To Head",12.69,1,FedEx Priority
1071,YP1278-1,Completed,Philippines,28.69,SU003-01537,"Plate, Front Bumper Reinforcement, Rh",6.45,1,FedEx Priority
296,YP165-2,Сanceled,Great Britain,38.6,13568-29025,"Belt, Timing",90.28,1,FedEx Priority
1801,YP2174-2,Сanceled,United States,34.62,90564-A0054,Shim(For Rear Differential Side Gear Thrust),3.54,1,FedEx Priority
1406,YP1646-1,Paid,Costa Rica,122.87,23742-17020,"Clamp, Injection Pipe, No.2",6.75,1,Express Mail Service
181,YP179-1,Completed,Germany,48.83,46503-20010,"Plate Sub-Assy, Parking Brake, Rh",215.73,1,FedEx Priority
560,YP612-1,Completed,Great Britain,34.66,91651-40640,New Genuine Part,0.82,1,Japan Post
994,YP1155-1,Completed,United States,23.31,15369-46020,"Plate, Engine Oil Caution",2.7,2,FedEx Priority
1177,YP1412-1,Сanceled,Great Britain,36.42,16363-20260,"Motor, Cooling Fan, No.2",273.17,1,FedEx Priority
583,YP641-1,Completed,Saudi Arabia,31.92,89465-60420,"Sensor, Oxygen No.2",76.21,1,FedEx Priority
1788,YP2148-2,Сanceled,Saudi Arabia,43.5,16261-61010,"Hose, Water By-Pass",16.25,1,FedEx Priority
253,YP281-1,Awaiting payment,Saudi Arabia,88.99,43330-09510,"Joint Assy, Lower Ball, Front Rh",32.83,1,Japan Post
654,YP735-1,Сanceled,Estonia,24.58,MB225969,"Cap,Rr Seat",2.49,1,FedEx Priority
2863,YP1972-1,Paid,Kuwait,99.96,90948-02032,"Retainer, Cushion, No.1(For Front Stabilizer Bar)",3.08,8,FedEx Priority
2936,YP3657-1,Completed,United Arab Emirates,67.6,90915-20003,"Filter Sub-Assy, Oil",25.25,1,FedEx Priority
1707,YP2046-1,Сanceled,Australia,43.37,99872-0520E,Screw,1.26,1,DHL Express
2716,YP3339-1,Awaiting payment,Tanzania,31.18,23221-74120,"Pump Assy, Fuel",404.3,1,FedEx Priority
1024,YP1195-1,Сanceled,United States,31.61,36410-60093,"Actuator Assy, Transfer Shift",440.83,1,FedEx Priority
277,YP198-2,Completed,Great Britain,24.41,90105-10017,"Shaft, Brake Pedal",3.2800000000000002,1,FedEx Priority
2189,YP2627-2,Сanceled,Estonia,355.52,F151-64-950B02,"Panel(R),Side-Inst. Panel",8.02,1,FedEx Priority
317,YP355-1,Сanceled,Great Britain,29.14,90119-06227,Bolt(For Dust Cover To Steering Knuckle Arm Setting),0.94,12,FedEx Priority
1851,YP2244-1,Paid,Switzerland,182.28,38165-P0102,Spacer,11.84,1,FedEx Priority
1478,YP693-4,Completed,Mozambique,39.9,69308-35010,"Protector Sub-Assy, Back Door Lock",24.27,1,FedEx Priority
1590,YP170-2,Completed,Belgium,82.42,SU003-00198,"Seal, Intake Valve Stem Oil",6.22,4,FedEx Priority
2076,YP831-2,Completed,Canada,36.6,4600A151,"Plate,Rr Brake Backing",78.75,1,FedEx Priority
1704,YP2043-1,Сanceled,United States,29.13,HE01-32-201,"Bushing,Rack-St. Gear",13.1,1,FedEx Priority
497,YP548-1,Сanceled,Barbados,2566.99,53876-52461,"Liner, Front Fender, Lh",41.36,1,FedEx Priority
131,YP127-1,Сanceled,Australia,44.28,33506-60041,"Retainer Sub-Assy, Control Shift Lever (For Floor Shift)",94.97,1,Japan Post
1180,YP1418-1,Сanceled,Australia,295.4,48680-50110,"Support Assy, Front Suspension",82.07,2,FedEx Priority
1553,YP1645-2,Сanceled,Denmark,36.42,90540-06029,Cushion (For Selecting Bellcrank No.1),2.11,1,FedEx Priority
1302,YP1578-1,Completed,Australia,98.5,69470-60020,"Striker Assy, Back Door Upper Lock",16.77,1,DHL Express
1543,YP1836-1,Сanceled,Croatia,36.75,94120-41000,Nut(For Clutch Pedal Stopper),0.82,1,FedEx Priority
648,YP729-1,Completed,Hong Kong,113.52,53851-30040,"Pad, Front Wheel Opening Extension, No.1",12.03,1,Express Mail Service
2962,YP3696-1,Сanceled,United Arab Emirates,34.11,76893-42901,"Cover, Rear Spoiler, Rh",5.5,1,FedEx Priority
414,YP456-2,Сanceled,Azerbaijan,24.58,87106-0K210,"Damper Servo Sub-Assy, Air Conditioner Radiator, No.1",71.52,1,FedEx Priority
2706,YP3326-1,Completed,South Korea,17.06,75074-42040,"Moulding Sub-Assy, Front Door, Outside Lower Lh",103.92,1,Japan Post
2734,YP3370-1,Paid,United States,22.94,90950-01858,"Plug, Hole(For Deck Trim Side Cover)",7.88,4,FedEx Priority
1033,YP1220-1,Сanceled,Moldova,27.04,75740-12390,"Moulding Assy, Rear Door Belt, Lh",29.19,1,FedEx Priority
2928,YP3634-3,Сanceled,Saudi Arabia,54.11,7835A012,"Duct,Rr Ventilator",20.26,1,GULF Express
372,YP406-1,Сanceled,United States,23.31,53630-04020,"Cable Assy, Hood Lock Control",17.47,1,FedEx Priority
636,YP668-3,Сanceled,Australia,322.19,90901-05001,Bolt (For Steering Knuckle Rh),3.05,8,FedEx Priority
2656,YP3267-1,Awaiting payment,Saudi Arabia,30.8,88320-0K560,"Compressor Assy, Cooler",815.4,1,GULF Express
86,YP85-2,Completed,Martinique,42.65,69277-89104-B2,"Bezel, Door Inside Handle",4.46,2,FedEx Priority
1709,YP2050-1,Сanceled,Australia,76.33,58911-14121-C0,"Box Assy, Console, Rear",216.5,1,DHL Express
584,YP626-1,Completed,Bermuda,137.81,87209-58131,"Hose Sub-Assy, Water, B",46.43,1,FedEx Priority
2616,YP3215-1,Сanceled,Netherlands,26.37,89661-60250,"Computer, Engine Control",1420.82,1,FedEx Priority
1145,YP1362-1,Completed,United States,25.57,91511-G0620,New Genuine Part,1.05,7,FedEx Priority
2056,YP2501-1,Paid,United States,25.64,90176-06028,"Nut, Cap(For Cylinder Head Cover)",1.74,2,FedEx Priority
1123,YP582-4,Completed,Australia,73.89,90430-12031,Gasket(For Oil Pan Drain Plug),0.94,4,DHL Express
1801,YP2174-2,Сanceled,United States,34.62,90564-A0068,Shim(For Rear Differential Side Gear Thrust),3.54,1,FedEx Priority
1756,YP2109-1,Сanceled,Switzerland,2820.38,52115-14130,"Support, Front Bumper Side, Rh",5.64,1,DHL Express
2322,YP2853-1,Paid,Sweden,185.72,MS240684,"Bolt,Hood Locking",1.38,2,FedEx Priority
2081,YP2531-1,Сanceled,Saudi Arabia,23.76,90159-60431,"Screw, No.1",0.83,1,GULF Express
1348,YP1641-1,Paid,Australia,20.33,16712-22041,"Shroud, Fan, No.2",26.38,1,Japan Post
568,YP625-1,Completed,Spain,34.66,53223-10120,"Bracket, Radiator Grille Mounting",13.82,1,Japan Post
2309,YP2837-1,Сanceled,Australia,84.47,52127-52931,"Cover, Front Bumper Hole",12.79,1,International Economy Parcel
1895,YP2308-1,Completed,Latvia,63.58,1582A554,"Valve,Egr",370.84,1,FedEx Priority
279,YP307-1,Сanceled,Norway,34.61,47316-35250,"Tube, Front Brake, No.6",5.98,1,FedEx Priority
1282,YP1554-3,Completed,Australia,43.37,11193-16010,"Gasket, Spark Plug Tube",4.22,4,DHL Express
1664,YP1990-1,Сanceled,Ireland,82.42,65817-35010,"Panel, Rear Body Side, Lh",225.8,1,FedEx Priority
2560,YP3143-1,Completed,Australia,37.79,93501-04011-00,Ball,1.41,2,Japan Post
3015,YP2157-5,Paid,Australia,84.9,94130-60800,Nut(For Clutch Pedal Stopper),0.86,3,FedEx Priority
2469,YP3059-1,Сanceled,United States,53.91,15601-33021,"Filter Sub-Assy, Oil",18.03,1,FedEx Priority
203,YP206-1,Awaiting payment,Indonesia,22.64,44412-58020,"Hose, Return, No.1",13.6,1,Japan Post
280,YP307-2,Completed,Norway,34.61,41115-35010,"Ring, Differential Oil Storage",2.11,1,FedEx Priority
1093,YP1301-1,Completed,Canada,23.31,81690-90300,"Cover Sub-Assy, License Plate Lamp",20.79,2,Japan Post
599,YP665-1,Completed,Australia,37.06,90301-31014,"Ring, O (For Oil Strainer)",1.52,1,Japan Post
778,YP836-3,Awaiting payment,New Zealand,78.9,75497-24020,"Clip, Back Window Outside Moulding, No.2",4.1,4,Japan Post
3058,YP3809-5,Paid,Israel,30.23,93102-12224-00,Oil Seal,5.51,1,FedEx Priority
2020,YP2460-1,Сanceled,Pakistan,21.17,90048-51216,"Plug, Spark",31.81,3,Express Mail Service
489,YP541-1,Completed,Australia,54.01,14032-4W00A,Gasket-Adapter,35.61,1,FedEx Priority
2621,YP1788-5,Сanceled,Israel,140.11,11115-31091,"Gasket, Cylinder Head",54.53,1,FedEx Priority
912,YP1045-1,Сanceled,Canada,61.34,68111-17030,"Glass Sub-Assy, Front Door, Rh",207.52,1,FedEx Priority
2586,YP3173-3,Awaiting payment,Australia,27.95,96990-41B00,"Brkt-Console,Fr",14.82,1,Express Mail Service
1869,YP1711-2,Сanceled,United States,990.96,52618-42040,"Absorber, Front Bumper, Lower",33.66,1,DHL Express
3076,YP3844-1,Сanceled,United States,25.02,90949-03119,Spring(For Clutch Pedal),3.08,1,FedEx Priority
2286,YP2795-1,Сanceled,Ireland,28.4,69210-20090,"Handle Assy, Front Door, Outside Rh",39.83,1,Japan Post
32,YP24-1,Сanceled,Italy,39.47,09115-35110,"Rod Sub-Assy, Jack Handle",5.83,1,Japan Post
2777,YP3422-1,Awaiting payment,Philippines,72.66,62741-90A01,"Weatherstrip, Side Window, No.1(For Fixed Type)",116.91,2,FedEx Priority
3045,YP3808-2,Completed,Israel,23.88,2D1-22151-00-00,"Seal, Guard",37.91,1,FedEx Priority
192,YP191-1,Completed,United States,25.57,91611-B0614,Bolt (For Rear Differential Breather Plug Oil Deflector),0.94,1,FedEx Priority
417,YP410-2,Сanceled,United States,23.31,17883-89103,"Hose, Air Cleaner, No.3",21.22,1,FedEx Priority
818,YP934-1,Completed,Ireland,24.41,75561-33030,"Clip, Roof Drip Side Finish Moulding, No.1",1.52,4,Express Mail Service
858,YP983-1,Сanceled,Great Britain,34.61,51950-35010,"Cable Assy, Spare Wheel Carrier Lock Control",28.49,1,FedEx Priority
